Location,Rural/Urban,School Category ,School Management,Primary (I-V),Secondary (IX-X),Higher Secondary (XI-XII)
BENGALURU U SOUTH,Urban ,SS (IX-X),Government Aided,0,17110,0
BENGALURU U SOUTH,Rural,UPS (I-VIII) ,Government Aided,690,0,0
BENGALURU U SOUTH,Urban ,UPS (I-VIII) ,Government Aided,19128,0,0
BENGALURU U SOUTH,Urban ,UPS (VI-VIII) ,Government Aided,0,0,0
BENGALURU U SOUTH,Urban ,HSS (I-XII),Kendriya Vidyalaya / Central School,3357,1145,466
BENGALURU U SOUTH,Urban , SS (I-X) ,Kendriya Vidyalaya / Central School,286,105,0
BENGALURU U SOUTH,Urban ,HSS (I-XII),Local body,511,62,0
BENGALURU U SOUTH,Urban ,HSS (IX-XII),Local body,0,784,889
BENGALURU U SOUTH,Urban ,HSS (XI-XII),Local body,0,0,1988
BENGALURU U SOUTH,Urban ,PS (I-V) ,Local body,86,0,0
BENGALURU U SOUTH,Urban ,SS (IX-X),Local body,0,1407,0
BENGALURU U SOUTH,Urban ,UPS (I-VIII) ,Local body,1279,0,0
BENGALURU U SOUTH,Rural, SS (I-X) ,Madarsa recognized (by Wakf board/Madarsa Board) ,97,31,0
BENGALURU U SOUTH,Urban , HSS (VI-XII),Other Govt. managed schools,0,6,0
BENGALURU U SOUTH,Urban ,PS (I-V) ,Other Govt. managed schools,46,0,0
BENGALURU U SOUTH,Urban ,SS (VI-X),Other Govt. managed schools,0,0,0
BENGALURU U SOUTH,Rural,UPS (VI-VIII) ,Other Govt. managed schools,0,0,0
BENGALURU U SOUTH,Urban ,UPS (VI-VIII) ,Other Govt. managed schools,0,0,0
BENGALURU U SOUTH,Rural,HSS (I-XII),Private Unaided (Recognized),12085,4110,522
BENGALURU U SOUTH,Urban ,HSS (I-XII),Private Unaided (Recognized),135389,48839,6649
BENGALURU U SOUTH,Rural,HSS (IX-XII),Private Unaided (Recognized),0,154,125
BENGALURU U SOUTH,Urban ,HSS (IX-XII),Private Unaided (Recognized),0,1517,2878
BENGALURU U SOUTH,Urban , HSS (VI-XII),Private Unaided (Recognized),0,255,191
BENGALURU U SOUTH,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,8213
BENGALURU U SOUTH,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,79652
BENGALURU U SOUTH,Rural,PS (I-V) ,Private Unaided (Recognized),1111,0,0
BENGALURU U SOUTH,Urban ,PS (I-V) ,Private Unaided (Recognized),6092,0,0
BENGALURU U SOUTH,Rural, SS (I-X) ,Private Unaided (Recognized),35495,10183,0
BENGALURU U SOUTH,Urban , SS (I-X) ,Private Unaided (Recognized),213349,66704,0
BENGALURU U SOUTH,Rural,SS (IX-X),Private Unaided (Recognized),0,886,0
BENGALURU U SOUTH,Urban ,SS (IX-X),Private Unaided (Recognized),0,4872,0
BENGALURU U SOUTH,Urban ,SS (VI-X),Private Unaided (Recognized),0,284,0
BENGALURU U SOUTH,Rural,UPS (I-VIII) ,Private Unaided (Recognized),12651,0,0
BENGALURU U SOUTH,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),64247,0,0
BENGALURU U SOUTH,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
BENGALURU U SOUTH,Urban , HSS (VI-XII),Sainik School,0,133,105
BENGALURU U SOUTH,Urban ,SS (VI-X),Social welfare Department,0,70,0
BENGALURU U SOUTH,Urban ,UPS (VI-VIII) ,Social welfare Department,0,0,0
BENGALURU U SOUTH,Rural, HSS (VI-XII),Tribal Welfare Department,0,165,80
BENGALURU U SOUTH,Rural,PS (I-V) ,Tribal Welfare Department,46,0,0
BENGALURU U SOUTH,Urban ,PS (I-V) ,Tribal Welfare Department,42,0,0
BENGALURU U SOUTH,Urban , SS (I-X) ,Unrecognized,7,0,0
BIDAR,Urban ,HSS (IX-XII),Department of Education,0,202,0
BIDAR,Rural,HSS (XI-XII),Department of Education,0,0,1367
BIDAR,Urban ,HSS (XI-XII),Department of Education,0,0,3172
BIDAR,Rural,PS (I-V) ,Department of Education,13221,0,0
BIDAR,Urban ,PS (I-V) ,Department of Education,770,0,0
BIDAR,Rural, SS (I-X) ,Department of Education,2141,1256,0
BIDAR,Urban , SS (I-X) ,Department of Education,104,67,0
BIDAR,Rural,SS (IX-X),Department of Education,0,15598,0
BIDAR,Urban ,SS (IX-X),Department of Education,0,1508,0
BIDAR,Rural,SS (VI-X),Department of Education,0,451,0
BIDAR,Urban ,SS (VI-X),Department of Education,0,160,0
BIDAR,Rural,UPS (I-VIII) ,Department of Education,52003,0,0
BIDAR,Urban ,UPS (I-VIII) ,Department of Education,3903,0,0
BIDAR,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
BIDAR,Urban ,UPS (VI-VIII) ,Department of Education,0,0,0
BIDAR,Rural,HSS (IX-XII),Government Aided,0,103,0
BIDAR,Rural,HSS (XI-XII),Government Aided,0,0,1736
BIDAR,Urban ,HSS (XI-XII),Government Aided,0,0,5116
BIDAR,Rural,PS (I-V) ,Government Aided,196,0,0
BIDAR,Urban ,PS (I-V) ,Government Aided,67,0,0
BIDAR,Urban , SS (I-X) ,Government Aided,192,128,0
BIDAR,Rural,SS (IX-X),Government Aided,0,8466,0
BIDAR,Urban ,SS (IX-X),Government Aided,0,7716,0
BIDAR,Rural,UPS (I-VIII) ,Government Aided,11365,0,0
BIDAR,Urban ,UPS (I-VIII) ,Government Aided,13939,0,0
BIDAR,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,154,0
BIDAR,Urban , SS (I-X) ,Kendriya Vidyalaya / Central School,654,246,0
BIDAR,Urban ,UPS (I-VIII) ,Local body,15,0,0
BIDAR,Urban ,PS (I-V) ,Madarsa recognized (by Wakf board/Madarsa Board) ,20,0,0
BIDAR,Rural,SS (VI-X),Other Govt. managed schools,0,190,0
BIDAR,Urban ,SS (VI-X),Other Govt. managed schools,0,181,0
BIDAR,Urban ,HSS (I-XII),Private Unaided (Recognized),1352,679,0
BIDAR,Urban ,HSS (IX-XII),Private Unaided (Recognized),0,80,0
BIDAR,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,3841
BIDAR,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,20379
BIDAR,Rural,PS (I-V) ,Private Unaided (Recognized),8868,0,0
BIDAR,Urban ,PS (I-V) ,Private Unaided (Recognized),7601,0,0
BIDAR,Rural, SS (I-X) ,Private Unaided (Recognized),5388,1626,0
BIDAR,Urban , SS (I-X) ,Private Unaided (Recognized),12262,4298,0
BIDAR,Rural,SS (IX-X),Private Unaided (Recognized),0,5185,0
BIDAR,Urban ,SS (IX-X),Private Unaided (Recognized),0,8780,0
BIDAR,Urban ,SS (VI-X),Private Unaided (Recognized),0,902,0
BIDAR,Rural,UPS (I-VIII) ,Private Unaided (Recognized),24744,0,0
BIDAR,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),24200,0,0
BIDAR,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
BIDAR,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
BIDAR,Rural, HSS (VI-XII),Social welfare Department,0,257,301
BIDAR,Rural,SS (VI-X),Social welfare Department,0,1320,0
BIDAR,Urban ,SS (VI-X),Social welfare Department,0,95,0
BIDAR,Rural,UPS (VI-VIII) ,Social welfare Department,0,0,0
BIDAR,Urban ,HSS (XI-XII),Tribal Welfare Department,0,0,45
BIDAR,Rural,SS (VI-X),Tribal Welfare Department,0,672,0
BIDAR,Urban ,SS (VI-X),Tribal Welfare Department,0,453,0
BIDAR,Rural,UPS (VI-VIII) ,Tribal Welfare Department,0,0,0
BIDAR,Urban ,UPS (VI-VIII) ,Tribal Welfare Department,0,0,0
CHAMARAJANAGARA,Rural, SS (I-X) ,Central Tibetan School,115,58,0
CHAMARAJANAGARA,Rural,HSS (XI-XII),Department of Education,0,0,3155
CHAMARAJANAGARA,Urban ,HSS (XI-XII),Department of Education,0,0,4506
CHAMARAJANAGARA,Rural,PS (I-V) ,Department of Education,7287,0,0
CHAMARAJANAGARA,Urban ,PS (I-V) ,Department of Education,927,0,0
CHAMARAJANAGARA,Rural,SS (IX-X),Department of Education,0,8522,0
CHAMARAJANAGARA,Urban ,SS (IX-X),Department of Education,0,1683,0
CHAMARAJANAGARA,Rural,SS (VI-X),Department of Education,0,466,0
CHAMARAJANAGARA,Urban ,SS (VI-X),Department of Education,0,160,0
CHAMARAJANAGARA,Rural,UPS (I-VIII) ,Department of Education,25273,0,0
CHAMARAJANAGARA,Urban ,UPS (I-VIII) ,Department of Education,2276,0,0
CHAMARAJANAGARA,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
CHAMARAJANAGARA,Urban ,UPS (VI-VIII) ,Department of Education,0,0,0
CHAMARAJANAGARA,Rural,HSS (XI-XII),Government Aided,0,0,295
CHAMARAJANAGARA,Urban ,HSS (XI-XII),Government Aided,0,0,1254
CHAMARAJANAGARA,Rural,PS (I-V) ,Government Aided,498,0,0
CHAMARAJANAGARA,Rural,SS (IX-X),Government Aided,0,4264,0
CHAMARAJANAGARA,Urban ,SS (IX-X),Government Aided,0,2386,0
CHAMARAJANAGARA,Rural,UPS (I-VIII) ,Government Aided,2751,0,0
CHAMARAJANAGARA,Urban ,UPS (I-VIII) ,Government Aided,1698,0,0
CHAMARAJANAGARA,Rural,HSS (IX-XII),Jawahar Navodaya Vidyalaya ,0,165,144
CHAMARAJANAGARA,Rural, SS (I-X) ,Kendriya Vidyalaya / Central School,434,70,0
CHAMARAJANAGARA,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,888
CHAMARAJANAGARA,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,4312
CHAMARAJANAGARA,Rural,PS (I-V) ,Private Unaided (Recognized),2045,0,0
CHAMARAJANAGARA,Urban ,PS (I-V) ,Private Unaided (Recognized),829,0,0
CHAMARAJANAGARA,Rural, SS (I-X) ,Private Unaided (Recognized),1175,579,0
CHAMARAJANAGARA,Urban , SS (I-X) ,Private Unaided (Recognized),7684,3112,0
CHAMARAJANAGARA,Rural,SS (IX-X),Private Unaided (Recognized),0,671,0
CHAMARAJANAGARA,Urban ,SS (IX-X),Private Unaided (Recognized),0,1347,0
CHAMARAJANAGARA,Rural,UPS (I-VIII) ,Private Unaided (Recognized),3653,0,0
CHAMARAJANAGARA,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),3927,0,0
CHAMARAJANAGARA,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
CHAMARAJANAGARA,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
CHAMARAJANAGARA,Rural, HSS (VI-XII),Social welfare Department,0,95,154
CHAMARAJANAGARA,Rural,SS (VI-X),Social welfare Department,0,634,0
CHAMARAJANAGARA,Rural, HSS (VI-XII),Tribal Welfare Department,0,118,116
CHAMARAJANAGARA,Urban ,HSS (XI-XII),Tribal Welfare Department,0,0,155
CHAMARAJANAGARA,Rural,PS (I-V) ,Tribal Welfare Department,1129,0,0
CHAMARAJANAGARA,Rural,SS (VI-X),Tribal Welfare Department,0,1006,0
CHAMARAJANAGARA,Urban ,SS (VI-X),Tribal Welfare Department,0,184,0
CHIKKABALLAPURA,Rural,HSS (IX-XII),Department of Education,0,918,76
CHIKKABALLAPURA,Urban ,HSS (IX-XII),Department of Education,0,1147,2807
CHIKKABALLAPURA,Rural,HSS (XI-XII),Department of Education,0,0,1169
CHIKKABALLAPURA,Urban ,HSS (XI-XII),Department of Education,0,0,2560
CHIKKABALLAPURA,Rural,PS (I-V) ,Department of Education,16595,0,0
CHIKKABALLAPURA,Urban ,PS (I-V) ,Department of Education,1045,0,0
CHIKKABALLAPURA,Rural, SS (I-X) ,Department of Education,254,215,0
CHIKKABALLAPURA,Rural,SS (IX-X),Department of Education,0,8720,0
CHIKKABALLAPURA,Urban ,SS (IX-X),Department of Education,0,3130,0
CHIKKABALLAPURA,Rural,SS (VI-X),Department of Education,0,402,0
CHIKKABALLAPURA,Urban ,SS (VI-X),Department of Education,0,157,0
CHIKKABALLAPURA,Rural,UPS (I-VIII) ,Department of Education,21228,0,0
CHIKKABALLAPURA,Urban ,UPS (I-VIII) ,Department of Education,3504,0,0
CHIKKABALLAPURA,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
CHIKKABALLAPURA,Urban ,HSS (I-XII),Government Aided,27,61,4
CHIKKABALLAPURA,Rural,HSS (XI-XII),Government Aided,0,0,443
CHIKKABALLAPURA,Urban ,HSS (XI-XII),Government Aided,0,0,1321
CHIKKABALLAPURA,Rural,PS (I-V) ,Government Aided,95,0,0
CHIKKABALLAPURA,Rural, SS (I-X) ,Government Aided,174,378,0
CHIKKABALLAPURA,Urban , SS (I-X) ,Government Aided,37,179,0
CHIKKABALLAPURA,Rural,SS (IX-X),Government Aided,0,3297,0
CHIKKABALLAPURA,Urban ,SS (IX-X),Government Aided,0,2094,0
CHIKKABALLAPURA,Rural,UPS (I-VIII) ,Government Aided,2505,0,0
CHIKKABALLAPURA,Urban ,UPS (I-VIII) ,Government Aided,1688,0,0
CHIKKABALLAPURA,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,163,0
CHIKKABALLAPURA,Rural,UPS (I-VIII) ,Kendriya Vidyalaya / Central School,217,0,0
CHIKKABALLAPURA,Rural,PS (I-V) ,Madarsa recognized (by Wakf board/Madarsa Board) ,75,0,0
CHIKKABALLAPURA,Rural,UPS (I-VIII) ,Madarsa unrecognized,8,0,0
CHIKKABALLAPURA,Rural,HSS (I-XII),Private Unaided (Recognized),644,241,376
CHIKKABALLAPURA,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,5751
CHIKKABALLAPURA,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,9839
CHIKKABALLAPURA,Rural,PS (I-V) ,Private Unaided (Recognized),865,0,0
CHIKKABALLAPURA,Urban ,PS (I-V) ,Private Unaided (Recognized),408,0,0
CHIKKABALLAPURA,Rural, SS (I-X) ,Private Unaided (Recognized),12857,4616,0
CHIKKABALLAPURA,Urban , SS (I-X) ,Private Unaided (Recognized),12744,4976,0
CHIKKABALLAPURA,Rural,SS (IX-X),Private Unaided (Recognized),0,1433,0
CHIKKABALLAPURA,Urban ,SS (IX-X),Private Unaided (Recognized),0,586,0
CHIKKABALLAPURA,Urban ,SS (VI-X),Private Unaided (Recognized),0,64,0
CHIKKABALLAPURA,Rural,UPS (I-VIII) ,Private Unaided (Recognized),6432,0,0
CHIKKABALLAPURA,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),4784,0,0
CHIKKABALLAPURA,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
CHIKKABALLAPURA,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
CHIKKABALLAPURA,Rural,SS (VI-X),Social welfare Department,0,98,0
CHIKKABALLAPURA,Rural, HSS (VI-XII),Tribal Welfare Department,0,94,0
CHIKKABALLAPURA,Rural,HSS (XI-XII),Tribal Welfare Department,0,0,289
CHIKKABALLAPURA,Rural,PS (I-V) ,Tribal Welfare Department,172,0,0
CHIKKABALLAPURA,Urban ,PS (I-V) ,Tribal Welfare Department,44,0,0
CHIKKABALLAPURA,Rural,SS (VI-X),Tribal Welfare Department,0,1733,0
CHIKKABALLAPURA,Urban ,SS (VI-X),Tribal Welfare Department,0,406,0
CHIKKABALLAPURA,Rural,UPS (VI-VIII) ,Tribal Welfare Department,0,0,0
CHIKKABALLAPURA,Urban ,UPS (VI-VIII) ,Tribal Welfare Department,0,0,0
CHIKKAMANGALURU,Rural,HSS (IX-XII),Department of Education,0,1965,487
CHIKKAMANGALURU,Urban ,HSS (IX-XII),Department of Education,0,2183,2964
CHIKKAMANGALURU,Rural,HSS (XI-XII),Department of Education,0,0,3139
CHIKKAMANGALURU,Urban ,HSS (XI-XII),Department of Education,0,0,3967
CHIKKAMANGALURU,Rural,PS (I-V) ,Department of Education,11401,0,0
CHIKKAMANGALURU,Urban ,PS (I-V) ,Department of Education,359,0,0
CHIKKAMANGALURU,Rural, SS (I-X) ,Department of Education,125,68,0
CHIKKAMANGALURU,Urban , SS (I-X) ,Department of Education,69,70,0
CHIKKAMANGALURU,Rural,SS (IX-X),Department of Education,0,5586,0
CHIKKAMANGALURU,Urban ,SS (IX-X),Department of Education,0,780,0
CHIKKAMANGALURU,Rural,UPS (I-VIII) ,Department of Education,24459,0,0
CHIKKAMANGALURU,Urban ,UPS (I-VIII) ,Department of Education,4169,0,0
CHIKKAMANGALURU,Rural,HSS (IX-XII),Government Aided,0,276,257
CHIKKAMANGALURU,Urban ,HSS (IX-XII),Government Aided,0,313,0
CHIKKAMANGALURU,Rural,HSS (XI-XII),Government Aided,0,0,1394
CHIKKAMANGALURU,Urban ,HSS (XI-XII),Government Aided,0,0,1673
CHIKKAMANGALURU,Rural, SS (I-X) ,Government Aided,34,75,0
CHIKKAMANGALURU,Urban , SS (I-X) ,Government Aided,662,475,0
CHIKKAMANGALURU,Rural,SS (IX-X),Government Aided,0,5365,0
CHIKKAMANGALURU,Urban ,SS (IX-X),Government Aided,0,1910,0
CHIKKAMANGALURU,Rural,UPS (I-VIII) ,Government Aided,950,0,0
CHIKKAMANGALURU,Urban ,UPS (I-VIII) ,Government Aided,1909,0,0
CHIKKAMANGALURU,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,163,113
CHIKKAMANGALURU,Urban ,UPS (I-VIII) ,Kendriya Vidyalaya / Central School,236,0,0
CHIKKAMANGALURU,Rural,HSS (I-XII),Private Unaided (Recognized),1131,495,155
CHIKKAMANGALURU,Urban ,HSS (I-XII),Private Unaided (Recognized),1132,459,0
CHIKKAMANGALURU,Rural,HSS (IX-XII),Private Unaided (Recognized),0,95,35
CHIKKAMANGALURU,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,1754
CHIKKAMANGALURU,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,2341
CHIKKAMANGALURU,Rural,PS (I-V) ,Private Unaided (Recognized),1103,0,0
CHIKKAMANGALURU,Urban ,PS (I-V) ,Private Unaided (Recognized),1749,0,0
CHIKKAMANGALURU,Rural, SS (I-X) ,Private Unaided (Recognized),7943,3261,0
CHIKKAMANGALURU,Urban , SS (I-X) ,Private Unaided (Recognized),6167,2170,0
CHIKKAMANGALURU,Rural,SS (IX-X),Private Unaided (Recognized),0,477,0
CHIKKAMANGALURU,Urban ,SS (IX-X),Private Unaided (Recognized),0,109,0
CHIKKAMANGALURU,Urban ,SS (VI-X),Private Unaided (Recognized),0,70,0
CHIKKAMANGALURU,Rural,UPS (I-VIII) ,Private Unaided (Recognized),4421,0,0
CHIKKAMANGALURU,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),3271,0,0
CHIKKAMANGALURU,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
CHIKKAMANGALURU,Rural,PS (I-V) ,Social welfare Department,66,0,0
CHIKKAMANGALURU,Rural,SS (VI-X),Social welfare Department,0,997,0
CHIKKAMANGALURU,Urban ,SS (VI-X),Social welfare Department,0,82,0
CHIKKAMANGALURU,Rural, HSS (VI-XII),Tribal Welfare Department,0,201,154
CHIKKAMANGALURU,Rural,HSS (XI-XII),Tribal Welfare Department,0,0,229
CHIKKAMANGALURU,Rural,PS (I-V) ,Tribal Welfare Department,616,0,0
CHIKKAMANGALURU,Urban ,PS (I-V) ,Tribal Welfare Department,177,0,0
CHIKKAMANGALURU,Rural,SS (VI-X),Tribal Welfare Department,0,1739,0
CHIKKAMANGALURU,Urban ,SS (VI-X),Tribal Welfare Department,0,306,0
CHIKKAMANGALURU,Rural,UPS (I-VIII) ,Tribal Welfare Department,27,0,0
CHITRADURGA,Rural,HSS (IX-XII),Department of Education,0,3213,2339
CHITRADURGA,Urban ,HSS (IX-XII),Department of Education,0,1908,1456
CHITRADURGA,Rural,HSS (XI-XII),Department of Education,0,0,2423
CHITRADURGA,Urban ,HSS (XI-XII),Department of Education,0,0,3013
CHITRADURGA,Rural,PS (I-V) ,Department of Education,20826,0,0
CHITRADURGA,Urban ,PS (I-V) ,Department of Education,806,0,0
CHITRADURGA,Rural, SS (I-X) ,Department of Education,500,408,0
CHITRADURGA,Rural,SS (IX-X),Department of Education,0,6886,0
CHITRADURGA,Urban ,SS (IX-X),Department of Education,0,1521,0
CHITRADURGA,Rural,SS (VI-X),Department of Education,0,312,0
CHITRADURGA,Rural,UPS (I-VIII) ,Department of Education,56012,0,0
CHITRADURGA,Urban ,UPS (I-VIII) ,Department of Education,5889,0,0
CHITRADURGA,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
CHITRADURGA,Urban ,UPS (VI-VIII) ,Department of Education,0,0,0
CHITRADURGA,Rural,HSS (IX-XII),Government Aided,0,2046,1446
CHITRADURGA,Urban ,HSS (IX-XII),Government Aided,0,372,226
CHITRADURGA,Rural,HSS (XI-XII),Government Aided,0,0,3366
CHITRADURGA,Urban ,HSS (XI-XII),Government Aided,0,0,3641
CHITRADURGA,Rural,PS (I-V) ,Government Aided,723,0,0
CHITRADURGA,Rural,SS (IX-X),Government Aided,0,14902,0
CHITRADURGA,Urban ,SS (IX-X),Government Aided,0,4783,0
CHITRADURGA,Rural,SS (VI-X),Government Aided,0,241,0
CHITRADURGA,Rural,UPS (I-VIII) ,Government Aided,1822,0,0
CHITRADURGA,Urban ,UPS (I-VIII) ,Government Aided,4449,0,0
CHITRADURGA,Rural,UPS (VI-VIII) ,Government Aided,0,0,0
CHITRADURGA,Urban ,UPS (VI-VIII) ,Government Aided,0,0,0
CHITRADURGA,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,165,153
CHITRADURGA,Urban ,SS (VI-X),Other Govt. managed schools,0,236,0
CHITRADURGA,Urban ,UPS (I-VIII) ,Other Govt. managed schools,0,0,0
CHITRADURGA,Urban ,UPS (VI-VIII) ,Other Govt. managed schools,0,0,0
CHITRADURGA,Rural,HSS (I-XII),Private Unaided (Recognized),915,427,250
CHITRADURGA,Urban ,HSS (I-XII),Private Unaided (Recognized),887,297,0
CHITRADURGA,Rural,HSS (IX-XII),Private Unaided (Recognized),0,162,100
CHITRADURGA,Urban ,HSS (IX-XII),Private Unaided (Recognized),0,182,75
CHITRADURGA,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,3740
CHITRADURGA,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,3075
CHITRADURGA,Rural,PS (I-V) ,Private Unaided (Recognized),1349,0,0
CHITRADURGA,Urban ,PS (I-V) ,Private Unaided (Recognized),572,0,0
CHITRADURGA,Rural, SS (I-X) ,Private Unaided (Recognized),7597,2782,0
CHITRADURGA,Urban , SS (I-X) ,Private Unaided (Recognized),9280,3539,0
CHITRADURGA,Rural,SS (IX-X),Private Unaided (Recognized),0,1904,0
CHITRADURGA,Urban ,SS (IX-X),Private Unaided (Recognized),0,1550,0
CHITRADURGA,Rural,SS (VI-X),Private Unaided (Recognized),0,0,0
CHITRADURGA,Urban ,SS (VI-X),Private Unaided (Recognized),0,51,0
CHITRADURGA,Rural,UPS (I-VIII) ,Private Unaided (Recognized),8475,0,0
CHITRADURGA,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),7483,0,0
CHITRADURGA,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
CHITRADURGA,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
CHITRADURGA,Rural, HSS (VI-XII),Tribal Welfare Department,0,299,237
CHITRADURGA,Rural,HSS (XI-XII),Tribal Welfare Department,0,0,147
CHITRADURGA,Urban ,HSS (XI-XII),Tribal Welfare Department,0,0,156
CHITRADURGA,Rural,PS (I-V) ,Tribal Welfare Department,359,0,0
CHITRADURGA,Rural,SS (VI-X),Tribal Welfare Department,0,2834,0
CHITRADURGA,Urban ,SS (VI-X),Tribal Welfare Department,0,381,0
CHITRADURGA,Urban ,UPS (VI-VIII) ,Tribal Welfare Department,0,0,0
DAKSHINA KANNADA,Rural,HSS (IX-XII),Department of Education,0,5881,8009
DAKSHINA KANNADA,Urban ,HSS (IX-XII),Department of Education,0,1666,1725
DAKSHINA KANNADA,Rural,HSS (XI-XII),Department of Education,0,0,467
DAKSHINA KANNADA,Urban ,HSS (XI-XII),Department of Education,0,0,480
DAKSHINA KANNADA,Rural,PS (I-V) ,Department of Education,5463,0,0
DAKSHINA KANNADA,Urban ,PS (I-V) ,Department of Education,256,0,0
DAKSHINA KANNADA,Rural, SS (I-X) ,Department of Education,1569,798,0
DAKSHINA KANNADA,Urban , SS (I-X) ,Department of Education,1195,364,0
DAKSHINA KANNADA,Rural,SS (IX-X),Department of Education,0,7695,0
DAKSHINA KANNADA,Urban ,SS (IX-X),Department of Education,0,1208,0
DAKSHINA KANNADA,Rural,UPS (I-VIII) ,Department of Education,39123,0,0
DAKSHINA KANNADA,Urban ,UPS (I-VIII) ,Department of Education,8319,0,0
DAKSHINA KANNADA,Urban ,UPS (VI-VIII) ,Department of Education,0,0,0
DAKSHINA KANNADA,Urban ,HSS (IX-XII),Government Aided,0,466,0
DAKSHINA KANNADA,Rural,HSS (XI-XII),Government Aided,0,0,5756
DAKSHINA KANNADA,Urban ,HSS (XI-XII),Government Aided,0,0,11050
DAKSHINA KANNADA,Rural,PS (I-V) ,Government Aided,147,0,0
DAKSHINA KANNADA,Urban ,PS (I-V) ,Government Aided,349,0,0
DAKSHINA KANNADA,Rural,SS (IX-X),Government Aided,0,7858,0
DAKSHINA KANNADA,Urban ,SS (IX-X),Government Aided,0,8851,0
DAKSHINA KANNADA,Rural,UPS (I-VIII) ,Government Aided,9378,0,0
DAKSHINA KANNADA,Urban ,UPS (I-VIII) ,Government Aided,8545,0,0
DAKSHINA KANNADA,Urban ,UPS (VI-VIII) ,Government Aided,0,0,0
DAKSHINA KANNADA,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,123,82
DAKSHINA KANNADA,Urban ,HSS (I-XII),Kendriya Vidyalaya / Central School,1119,468,50
DAKSHINA KANNADA,Rural,HSS (XI-XII),Other Govt. managed schools,0,0,74
DAKSHINA KANNADA,Urban ,SS (IX-X),Other Govt. managed schools,0,17,0
DAKSHINA KANNADA,Rural,SS (VI-X),Other Govt. managed schools,0,356,0
DAKSHINA KANNADA,Urban ,SS (VI-X),Other Govt. managed schools,0,158,0
DAKSHINA KANNADA,Rural,HSS (I-XII),Private Unaided (Recognized),126,300,0
DAKSHINA KANNADA,Urban ,HSS (I-XII),Private Unaided (Recognized),1654,654,164
DAKSHINA KANNADA,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,15003
DAKSHINA KANNADA,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,18234
DAKSHINA KANNADA,Rural,PS (I-V) ,Private Unaided (Recognized),1433,0,0
DAKSHINA KANNADA,Urban ,PS (I-V) ,Private Unaided (Recognized),1014,0,0
DAKSHINA KANNADA,Rural, SS (I-X) ,Private Unaided (Recognized),28880,10749,0
DAKSHINA KANNADA,Urban , SS (I-X) ,Private Unaided (Recognized),36597,13816,0
DAKSHINA KANNADA,Rural,SS (IX-X),Private Unaided (Recognized),0,2410,0
DAKSHINA KANNADA,Urban ,SS (IX-X),Private Unaided (Recognized),0,1114,0
DAKSHINA KANNADA,Rural,SS (VI-X),Private Unaided (Recognized),0,246,0
DAKSHINA KANNADA,Urban ,SS (VI-X),Private Unaided (Recognized),0,220,0
DAKSHINA KANNADA,Rural,UPS (I-VIII) ,Private Unaided (Recognized),7197,0,0
DAKSHINA KANNADA,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),8725,0,0
DAKSHINA KANNADA,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
